Timestep,Marker ID,Position (x),Position (y),Position (z)
242,3,-14.274186552164625,-10.626442913871198,38.74982106184454
243,4,12.670411924629834,8.346419023925726,52.45453765252165
243,3,-14.274186552164625,-10.626442913871198,38.74982106184454
244,4,12.670411924629834,8.346419023925726,52.45453765252165
244,3,-14.325626475880826,-10.647055826043589,38.819452730620895
245,4,12.670411924629834,8.346419023925726,52.45453765252165
245,3,-14.131224905061393,-10.515930949528858,38.287463792802924
246,3,-14.274186552164625,-10.626442913871198,38.74982106184454
246,4,12.670411924629834,8.346419023925726,52.45453765252165
247,4,12.565793921160406,8.264386265085122,51.87654800531174
247,3,-14.274186552164625,-10.626442913871198,38.74982106184454
248,4,12.670411924629834,8.346419023925726,52.45453765252165
248,3,-14.274186552164625,-10.626442913871198,38.74982106184454
249,4,12.670411924629834,8.346419023925726,52.45453765252165
249,3,-14.274186552164625,-10.626442913871198,38.74982106184454
250,4,12.565793921160406,8.264386265085122,51.87654800531174
250,3,-14.107774713402756,-10.511420984508508,38.22313131337092
251,4,12.670411924629834,8.346419023925726,52.45453765252165
251,3,-14.206243764128534,-10.572610938266342,38.4498567579786
252,4,12.565793921160406,8.264386265085122,51.87654800531174
252,3,-14.274186552164625,-10.626442913871198,38.74982106184454
253,4,12.565793921160406,8.264386265085122,51.87654800531174
253,3,-14.274186552164625,-10.626442913871198,38.74982106184454
254,4,12.670411924629834,8.346419023925726,52.45453765252165
254,3,-14.274186552164625,-10.626442913871198,38.74982106184454
255,4,12.670411924629834,8.346419023925726,52.45453765252165
255,3,-14.274186552164625,-10.626442913871198,38.74982106184454
256,4,12.670411924629834,8.346419023925726,52.45453765252165
256,3,-14.325626475880826,-10.647055826043589,38.819452730620895
257,4,12.670411924629834,8.346419023925726,52.45453765252165
257,3,-14.107774713402756,-10.511420984508508,38.22313131337092
258,4,12.565793921160406,8.264386265085122,51.87654800531174
258,3,-14.274186552164625,-10.626442913871198,38.74982106184454
259,4,12.670411924629834,8.346419023925726,52.45453765252165
259,3,-14.274186552164625,-10.626442913871198,38.74982106184454
260,4,12.670411924629834,8.346419023925726,52.45453765252165
260,3,-14.274186552164625,-10.626442913871198,38.74982106184454
261,4,12.670411924629834,8.346419023925726,52.45453765252165
261,3,-14.274186552164625,-10.626442913871198,38.74982106184454
262,4,12.670411924629834,8.346419023925726,52.45453765252165
262,3,-14.274186552164625,-10.626442913871198,38.74982106184454
263,4,12.565793921160406,8.264386265085122,51.87654800531174
263,3,-14.274186552164625,-10.626442913871198,38.74982106184454
264,4,12.670411924629834,8.346419023925726,52.45453765252165
264,3,-14.111091285847388,-10.533327511846085,38.30862441375767
265,4,12.565793921160406,8.264386265085122,51.87654800531174
265,3,-14.111091285847388,-10.533327511846085,38.30862441375767
266,4,12.670411924629834,8.346419023925726,52.45453765252165
266,3,-14.274186552164625,-10.626442913871198,38.74982106184454
267,4,12.670411924629834,8.346419023925726,52.45453765252165
267,3,-14.274186552164625,-10.626442913871198,38.74982106184454
268,4,12.670411924629834,8.346419023925726,52.45453765252165
268,3,-14.274186552164625,-10.626442913871198,38.74982106184454
269,4,12.670411924629834,8.346419023925726,52.45453765252165
269,3,-14.274186552164625,-10.626442913871198,38.74982106184454
270,4,12.670411924629834,8.346419023925726,52.45453765252165
270,3,-14.274186552164625,-10.626442913871198,38.74982106184454
271,4,12.670411924629834,8.346419023925726,52.45453765252165
271,3,-14.131224905061393,-10.515930949528858,38.287463792802924
272,4,12.670411924629834,8.346419023925726,52.45453765252165
272,3,-14.274186552164625,-10.626442913871198,38.74982106184454
273,4,12.670411924629834,8.346419023925726,52.45453765252165
273,3,-14.274186552164625,-10.626442913871198,38.74982106184454
274,4,12.670411924629834,8.346419023925726,52.45453765252165
274,3,-14.274186552164625,-10.626442913871198,38.74982106184454
275,4,12.565793921160406,8.264386265085122,51.87654800531174
275,3,-14.274186552164625,-10.626442913871198,38.74982106184454
276,4,12.565793921160406,8.264386265085122,51.87654800531174
276,3,-14.206243764128534,-10.572610938266342,38.4498567579786
277,4,12.565793921160406,8.264386265085122,51.87654800531174
277,3,-14.274186552164625,-10.626442913871198,38.74982106184454
278,4,12.670411924629834,8.346419023925726,52.45453765252165
278,3,-14.274186552164625,-10.626442913871198,38.74982106184454
279,4,12.670411924629834,8.346419023925726,52.45453765252165
279,3,-14.274186552164625,-10.626442913871198,38.74982106184454
280,4,12.670411924629834,8.346419023925726,52.45453765252165
280,3,-14.274186552164625,-10.626442913871198,38.74982106184454
281,4,12.670411924629834,8.346419023925726,52.45453765252165
281,3,-14.274186552164625,-10.626442913871198,38.74982106184454
282,4,12.670411924629834,8.346419023925726,52.45453765252165
282,3,-14.274186552164625,-10.626442913871198,38.74982106184454
283,4,12.670411924629834,8.346419023925726,52.45453765252165
283,3,-14.325626475880826,-10.647055826043589,38.819452730620895
284,4,12.565793921160406,8.264386265085122,51.87654800531174
284,3,-14.131224905061393,-10.515930949528858,38.287463792802924
285,4,12.670411924629834,8.346419023925726,52.45453765252165
285,3,-14.274186552164625,-10.626442913871198,38.74982106184454
286,4,12.670411924629834,8.346419023925726,52.45453765252165
286,3,-14.274186552164625,-10.626442913871198,38.74982106184454
287,4,12.565793921160406,8.264386265085122,51.87654800531174
287,3,-14.274186552164625,-10.626442913871198,38.74982106184454
288,4,12.565793921160406,8.264386265085122,51.87654800531174
288,3,-14.274186552164625,-10.626442913871198,38.74982106184454
289,4,12.565793921160406,8.264386265085122,51.87654800531174
289,3,-14.274186552164625,-10.626442913871198,38.74982106184454
290,4,12.565793921160406,8.264386265085122,51.87654800531174
290,3,-14.107774713402756,-10.511420984508508,38.22313131337092
291,4,12.670411924629834,8.346419023925726,52.45453765252165
291,3,-14.274186552164625,-10.626442913871198,38.74982106184454
292,4,12.670411924629834,8.346419023925726,52.45453765252165
292,3,-14.274186552164625,-10.626442913871198,38.74982106184454
293,4,12.670411924629834,8.346419023925726,52.45453765252165
293,3,-14.274186552164625,-10.626442913871198,38.74982106184454
294,4,12.565793921160406,8.264386265085122,51.87654800531174
294,3,-14.274186552164625,-10.626442913871198,38.74982106184454
295,4,12.670411924629834,8.346419023925726,52.45453765252165
295,3,-14.325626475880826,-10.647055826043589,38.819452730620895
296,4,12.670411924629834,8.346419023925726,52.45453765252165
296,3,-14.274186552164625,-10.626442913871198,38.74982106184454
297,4,12.670411924629834,8.346419023925726,52.45453765252165
297,3,-14.274186552164625,-10.626442913871198,38.74982106184454
298,4,12.670411924629834,8.346419023925726,52.45453765252165
298,3,-14.274186552164625,-10.626442913871198,38.74982106184454
299,4,12.670411924629834,8.346419023925726,52.45453765252165
299,3,-14.28969725571227,-10.651405435736342,38.790626201633536
300,4,12.670411924629834,8.346419023925726,52.45453765252165
300,3,-14.107774713402756,-10.511420984508508,38.22313131337092
301,4,12.565793921160406,8.264386265085122,51.87654800531174
301,3,-14.111091285847388,-10.533327511846085,38.30862441375767
302,4,12.670411924629834,8.346419023925726,52.45453765252165
302,3,-14.274186552164625,-10.626442913871198,38.74982106184454
303,4,12.565793921160406,8.264386265085122,51.87654800531174
303,3,-14.274186552164625,-10.626442913871198,38.74982106184454
304,4,12.670411924629834,8.346419023925726,52.45453765252165
304,3,-14.250612934556745,-10.587620980159933,38.614675269840276
305,4,12.670411924629834,8.346419023925726,52.45453765252165
305,3,-14.274186552164625,-10.626442913871198,38.74982106184454
306,4,12.670411924629834,8.346419023925726,52.45453765252165
306,3,-14.274186552164625,-10.626442913871198,38.74982106184454
307,4,12.670411924629834,8.346419023925726,52.45453765252165
307,3,-14.274186552164625,-10.626442913871198,38.74982106184454
308,4,12.670411924629834,8.346419023925726,52.45453765252165
308,3,-14.274186552164625,-10.626442913871198,38.74982106184454
309,4,12.670411924629834,8.346419023925726,52.45453765252165
309,3,-14.274186552164625,-10.626442913871198,38.74982106184454
310,4,12.670411924629834,8.346419023925726,52.45453765252165
310,3,-14.274186552164625,-10.626442913871198,38.74982106184454
311,4,12.670411924629834,8.346419023925726,52.45453765252165
311,3,-14.274186552164625,-10.626442913871198,38.74982106184454
312,4,12.670411924629834,8.346419023925726,52.45453765252165
312,3,-14.274186552164625,-10.626442913871198,38.74982106184454
313,4,12.670411924629834,8.346419023925726,52.45453765252165
313,3,-14.111091285847388,-10.533327511846085,38.30862441375767
314,4,12.565793921160406,8.264386265085122,51.87654800531174
314,3,-14.274186552164625,-10.626442913871198,38.74982106184454
315,4,12.565793921160406,8.264386265085122,51.87654800531174
315,3,-14.274186552164625,-10.626442913871198,38.74982106184454
316,4,12.670411924629834,8.346419023925726,52.45453765252165
316,3,-14.274186552164625,-10.626442913871198,38.74982106184454
317,4,12.670411924629834,8.346419023925726,52.45453765252165
317,3,-14.325626475880826,-10.647055826043589,38.819452730620895
318,4,12.670411924629834,8.346419023925726,52.45453765252165
318,3,-14.274186552164625,-10.626442913871198,38.74982106184454
319,4,12.670411924629834,8.346419023925726,52.45453765252165
319,3,-14.325626475880826,-10.647055826043589,38.819452730620895
320,3,-14.274186552164625,-10.626442913871198,38.74982106184454
320,4,12.670411924629834,8.346419023925726,52.45453765252165
321,4,12.670411924629834,8.346419023925726,52.45453765252165
321,3,-14.274186552164625,-10.626442913871198,38.74982106184454
322,4,12.565793921160406,8.264386265085122,51.87654800531174
322,3,-14.274186552164625,-10.626442913871198,38.74982106184454
323,4,12.565793921160406,8.264386265085122,51.87654800531174
323,3,-14.274186552164625,-10.626442913871198,38.74982106184454
324,4,12.565793921160406,8.264386265085122,51.87654800531174
324,3,-14.111091285847388,-10.533327511846085,38.30862441375767
325,4,12.670411924629834,8.346419023925726,52.45453765252165
325,3,-14.274186552164625,-10.626442913871198,38.74982106184454
326,4,12.565793921160406,8.264386265085122,51.87654800531174
326,3,-14.274186552164625,-10.626442913871198,38.74982106184454
327,4,12.565793921160406,8.264386265085122,51.87654800531174
327,3,-14.274186552164625,-10.626442913871198,38.74982106184454
328,4,12.670411924629834,8.346419023925726,52.45453765252165
328,3,-14.274186552164625,-10.626442913871198,38.74982106184454
329,4,12.670411924629834,8.346419023925726,52.45453765252165
329,3,-14.274186552164625,-10.626442913871198,38.74982106184454
330,4,12.670411924629834,8.346419023925726,52.45453765252165
330,3,-14.325626475880826,-10.647055826043589,38.819452730620895
331,4,12.670411924629834,8.346419023925726,52.45453765252165
331,3,-14.325626475880826,-10.647055826043589,38.819452730620895
332,4,12.670411924629834,8.346419023925726,52.45453765252165
332,3,-14.274186552164625,-10.626442913871198,38.74982106184454
333,4,12.670411924629834,8.346419023925726,52.45453765252165
333,3,-14.274186552164625,-10.626442913871198,38.74982106184454
334,4,12.670411924629834,8.346419023925726,52.45453765252165
334,3,-14.274186552164625,-10.626442913871198,38.74982106184454
335,4,12.670411924629834,8.346419023925726,52.45453765252165
335,3,-14.274186552164625,-10.626442913871198,38.74982106184454
336,4,12.670411924629834,8.346419023925726,52.45453765252165
336,3,-14.107774713402756,-10.511420984508508,38.22313131337092
337,4,12.565793921160406,8.264386265085122,51.87654800531174
337,3,-14.28969725571227,-10.651405435736342,38.790626201633536
338,4,12.565793921160406,8.264386265085122,51.87654800531174
338,3,-14.274186552164625,-10.626442913871198,38.74982106184454
339,4,12.670411924629834,8.346419023925726,52.45453765252165
339,3,-14.274186552164625,-10.626442913871198,38.74982106184454
340,4,12.670411924629834,8.346419023925726,52.45453765252165
340,3,-14.274186552164625,-10.626442913871198,38.74982106184454
341,4,12.670411924629834,8.346419023925726,52.45453765252165
341,3,-14.274186552164625,-10.626442913871198,38.74982106184454
342,4,12.670411924629834,8.346419023925726,52.45453765252165
342,3,-14.274186552164625,-10.626442913871198,38.74982106184454
343,4,12.670411924629834,8.346419023925726,52.45453765252165
343,3,-14.325626475880826,-10.647055826043589,38.819452730620895
344,4,12.670411924629834,8.346419023925726,52.45453765252165
344,3,-14.274186552164625,-10.626442913871198,38.74982106184454
345,4,12.670411924629834,8.346419023925726,52.45453765252165
345,3,-14.274186552164625,-10.626442913871198,38.74982106184454
346,4,12.670411924629834,8.346419023925726,52.45453765252165
346,3,-14.274186552164625,-10.626442913871198,38.74982106184454
347,4,12.565793921160406,8.264386265085122,51.87654800531174
347,3,-14.274186552164625,-10.626442913871198,38.74982106184454
348,4,12.670411924629834,8.346419023925726,52.45453765252165
348,3,-14.274186552164625,-10.626442913871198,38.74982106184454
349,4,12.565793921160406,8.264386265085122,51.87654800531174
349,3,-14.274186552164625,-10.626442913871198,38.74982106184454
350,4,12.565793921160406,8.264386265085122,51.87654800531174
350,3,-14.274186552164625,-10.626442913871198,38.74982106184454
351,4,12.565793921160406,8.264386265085122,51.87654800531174
351,3,-14.274186552164625,-10.626442913871198,38.74982106184454
352,4,12.670411924629834,8.346419023925726,52.45453765252165
352,3,-14.131224905061393,-10.515930949528858,38.287463792802924
353,4,12.670411924629834,8.346419023925726,52.45453765252165
353,3,-14.274186552164625,-10.626442913871198,38.74982106184454
354,4,12.670411924629834,8.346419023925726,52.45453765252165
354,3,-14.131224905061393,-10.515930949528858,38.287463792802924
355,4,12.670411924629834,8.346419023925726,52.45453765252165
355,3,-14.274186552164625,-10.626442913871198,38.74982106184454
356,4,12.670411924629834,8.346419023925726,52.45453765252165
356,3,-14.274186552164625,-10.626442913871198,38.74982106184454
357,4,12.670411924629834,8.346419023925726,52.45453765252165
357,3,-14.274186552164625,-10.626442913871198,38.74982106184454
358,4,12.670411924629834,8.346419023925726,52.45453765252165
358,3,-14.325626475880826,-10.647055826043589,38.819452730620895
359,4,12.670411924629834,8.346419023925726,52.45453765252165
359,3,-14.274186552164625,-10.626442913871198,38.74982106184454
360,4,12.670411924629834,8.346419023925726,52.45453765252165
360,3,-14.206243764128534,-10.572610938266342,38.4498567579786
361,4,12.565793921160406,8.264386265085122,51.87654800531174
361,3,-14.107774713402756,-10.511420984508508,38.22313131337092
362,4,12.565793921160406,8.264386265085122,51.87654800531174
362,3,-14.274186552164625,-10.626442913871198,38.74982106184454
363,4,12.565793921160406,8.264386265085122,51.87654800531174
363,3,-14.111091285847388,-10.533327511846085,38.30862441375767
364,4,12.670411924629834,8.346419023925726,52.45453765252165
364,3,-14.274186552164625,-10.626442913871198,38.74982106184454
365,4,12.670411924629834,8.346419023925726,52.45453765252165
365,3,-14.274186552164625,-10.626442913871198,38.74982106184454
366,4,12.670411924629834,8.346419023925726,52.45453765252165
366,3,-14.274186552164625,-10.626442913871198,38.74982106184454
367,4,12.565793921160406,8.264386265085122,51.87654800531174
367,3,-14.325626475880826,-10.647055826043589,38.819452730620895
368,4,12.670411924629834,8.346419023925726,52.45453765252165
368,3,-14.325626475880826,-10.647055826043589,38.819452730620895
369,4,12.565793921160406,8.264386265085122,51.87654800531174
369,3,-14.325626475880826,-10.647055826043589,38.819452730620895
370,4,12.565793921160406,8.264386265085122,51.87654800531174
370,3,-14.274186552164625,-10.626442913871198,38.74982106184454
371,4,12.670411924629834,8.346419023925726,52.45453765252165
371,3,-14.274186552164625,-10.626442913871198,38.74982106184454
372,4,12.670411924629834,8.346419023925726,52.45453765252165
372,3,-14.274186552164625,-10.626442913871198,38.74982106184454
373,4,12.670411924629834,8.346419023925726,52.45453765252165
373,3,-14.206243764128534,-10.572610938266342,38.4498567579786
374,4,12.565793921160406,8.264386265085122,51.87654800531174
374,3,-14.111091285847388,-10.533327511846085,38.30862441375767
375,4,12.565793921160406,8.264386265085122,51.87654800531174
375,3,-14.206243764128534,-10.572610938266342,38.4498567579786
376,4,12.565793921160406,8.264386265085122,51.87654800531174
376,3,-14.107774713402756,-10.511420984508508,38.22313131337092
377,4,12.670411924629834,8.346419023925726,52.45453765252165
377,3,-14.274186552164625,-10.626442913871198,38.74982106184454
378,4,12.670411924629834,8.346419023925726,52.45453765252165
378,3,-14.274186552164625,-10.626442913871198,38.74982106184454
379,4,12.670411924629834,8.346419023925726,52.45453765252165
379,3,-14.274186552164625,-10.626442913871198,38.74982106184454
380,4,12.670411924629834,8.346419023925726,52.45453765252165
380,3,-14.325626475880826,-10.647055826043589,38.819452730620895
381,4,12.670411924629834,8.346419023925726,52.45453765252165
381,3,-14.274186552164625,-10.626442913871198,38.74982106184454
382,4,12.670411924629834,8.346419023925726,52.45453765252165
382,3,-14.107774713402756,-10.511420984508508,38.22313131337092
383,4,12.670411924629834,8.346419023925726,52.45453765252165
383,3,-14.274186552164625,-10.626442913871198,38.74982106184454
384,4,12.670411924629834,8.346419023925726,52.45453765252165
384,3,-14.274186552164625,-10.626442913871198,38.74982106184454
385,4,12.670411924629834,8.346419023925726,52.45453765252165
385,3,-14.274186552164625,-10.626442913871198,38.74982106184454
386,4,12.670411924629834,8.346419023925726,52.45453765252165
386,3,-14.274186552164625,-10.626442913871198,38.74982106184454
387,4,12.565793921160406,8.264386265085122,51.87654800531174
387,3,-14.28969725571227,-10.651405435736342,38.790626201633536
388,4,12.670411924629834,8.346419023925726,52.45453765252165
388,3,-14.274186552164625,-10.626442913871198,38.74982106184454
389,4,12.670411924629834,8.346419023925726,52.45453765252165
389,3,-14.274186552164625,-10.626442913871198,38.74982106184454
390,4,12.670411924629834,8.346419023925726,52.45453765252165
390,3,-14.274186552164625,-10.626442913871198,38.74982106184454
391,4,12.670411924629834,8.346419023925726,52.45453765252165
391,3,-14.274186552164625,-10.626442913871198,38.74982106184454
392,4,12.565793921160406,8.264386265085122,51.87654800531174
392,3,-14.274186552164625,-10.626442913871198,38.74982106184454
393,4,12.670411924629834,8.346419023925726,52.45453765252165
393,3,-14.274186552164625,-10.626442913871198,38.74982106184454
394,4,12.565793921160406,8.264386265085122,51.87654800531174
394,3,-14.274186552164625,-10.626442913871198,38.74982106184454
395,4,12.670411924629834,8.346419023925726,52.45453765252165
395,3,-14.274186552164625,-10.626442913871198,38.74982106184454
396,4,12.670411924629834,8.346419023925726,52.45453765252165
396,3,-14.274186552164625,-10.626442913871198,38.74982106184454
397,4,12.670411924629834,8.346419023925726,52.45453765252165
397,3,-14.274186552164625,-10.626442913871198,38.74982106184454
398,4,12.670411924629834,8.346419023925726,52.45453765252165
398,3,-14.274186552164625,-10.626442913871198,38.74982106184454
399,4,12.670411924629834,8.346419023925726,52.45453765252165
399,3,-14.107774713402756,-10.511420984508508,38.22313131337092
400,4,12.565793921160406,8.264386265085122,51.87654800531174
400,3,-14.274186552164625,-10.626442913871198,38.74982106184454
401,4,12.670411924629834,8.346419023925726,52.45453765252165
401,3,-14.274186552164625,-10.626442913871198,38.74982106184454
402,4,12.670411924629834,8.346419023925726,52.45453765252165
402,3,-14.274186552164625,-10.626442913871198,38.74982106184454
403,4,12.670411924629834,8.346419023925726,52.45453765252165
403,3,-14.274186552164625,-10.626442913871198,38.74982106184454
404,4,12.670411924629834,8.346419023925726,52.45453765252165
404,3,-14.274186552164625,-10.626442913871198,38.74982106184454
405,4,12.670411924629834,8.346419023925726,52.45453765252165
405,3,-14.274186552164625,-10.626442913871198,38.74982106184454
406,4,12.670411924629834,8.346419023925726,52.45453765252165
406,3,-14.274186552164625,-10.626442913871198,38.74982106184454
407,4,12.670411924629834,8.346419023925726,52.45453765252165
407,3,-14.274186552164625,-10.626442913871198,38.74982106184454
408,4,12.670411924629834,8.346419023925726,52.45453765252165
408,3,-14.107774713402756,-10.511420984508508,38.22313131337092
409,4,12.565793921160406,8.264386265085122,51.87654800531174
409,3,-14.274186552164625,-10.626442913871198,38.74982106184454
410,4,12.670411924629834,8.346419023925726,52.45453765252165
410,3,-14.274186552164625,-10.626442913871198,38.74982106184454
411,4,12.670411924629834,8.346419023925726,52.45453765252165
411,3,-14.274186552164625,-10.626442913871198,38.74982106184454
412,4,12.670411924629834,8.346419023925726,52.45453765252165
412,3,-14.274186552164625,-10.626442913871198,38.74982106184454
413,4,12.565793921160406,8.264386265085122,51.87654800531174
413,3,-14.107774713402756,-10.511420984508508,38.22313131337092
414,4,12.670411924629834,8.346419023925726,52.45453765252165
414,3,-14.274186552164625,-10.626442913871198,38.74982106184454
415,4,12.670411924629834,8.346419023925726,52.45453765252165
415,3,-14.274186552164625,-10.626442913871198,38.74982106184454
416,4,12.565793921160406,8.264386265085122,51.87654800531174
416,3,-14.274186552164625,-10.626442913871198,38.74982106184454
417,4,12.670411924629834,8.346419023925726,52.45453765252165
417,3,-14.274186552164625,-10.626442913871198,38.74982106184454
418,4,12.670411924629834,8.346419023925726,52.45453765252165
418,3,-14.274186552164625,-10.626442913871198,38.74982106184454
419,4,12.565793921160406,8.264386265085122,51.87654800531174
419,3,-14.131224905061393,-10.515930949528858,38.287463792802924
420,4,12.565793921160406,8.264386265085122,51.87654800531174
420,3,-14.325626475880826,-10.647055826043589,38.819452730620895
421,4,12.670411924629834,8.346419023925726,52.45453765252165
421,3,-14.274186552164625,-10.626442913871198,38.74982106184454
422,4,12.670411924629834,8.346419023925726,52.45453765252165
422,3,-14.274186552164625,-10.626442913871198,38.74982106184454
423,4,12.670411924629834,8.346419023925726,52.45453765252165
423,3,-14.274186552164625,-10.626442913871198,38.74982106184454
424,4,12.670411924629834,8.346419023925726,52.45453765252165
424,3,-14.274186552164625,-10.626442913871198,38.74982106184454
425,4,12.670411924629834,8.346419023925726,52.45453765252165
425,3,-14.274186552164625,-10.626442913871198,38.74982106184454
426,4,12.670411924629834,8.346419023925726,52.45453765252165
426,3,-14.274186552164625,-10.626442913871198,38.74982106184454
427,4,12.670411924629834,8.346419023925726,52.45453765252165
427,3,-14.206243764128534,-10.572610938266342,38.4498567579786
428,4,12.670411924629834,8.346419023925726,52.45453765252165
428,3,-14.274186552164625,-10.626442913871198,38.74982106184454
429,4,12.565793921160406,8.264386265085122,51.87654800531174
429,3,-14.274186552164625,-10.626442913871198,38.74982106184454
430,4,12.670411924629834,8.346419023925726,52.45453765252165
430,3,-14.131224905061393,-10.515930949528858,38.287463792802924
431,4,12.565793921160406,8.264386265085122,51.87654800531174
431,3,-14.274186552164625,-10.626442913871198,38.74982106184454
432,4,12.565793921160406,8.264386265085122,51.87654800531174
432,3,-14.274186552164625,-10.626442913871198,38.74982106184454
433,4,12.565793921160406,8.264386265085122,51.87654800531174
433,3,-14.274186552164625,-10.626442913871198,38.74982106184454
434,4,12.670411924629834,8.346419023925726,52.45453765252165
434,3,-14.274186552164625,-10.626442913871198,38.74982106184454
435,4,12.670411924629834,8.346419023925726,52.45453765252165
435,3,-14.274186552164625,-10.626442913871198,38.74982106184454
436,4,12.565793921160406,8.264386265085122,51.87654800531174
436,3,-14.274186552164625,-10.626442913871198,38.74982106184454
437,4,12.670411924629834,8.346419023925726,52.45453765252165
437,3,-14.107774713402756,-10.511420984508508,38.22313131337092
438,4,12.670411924629834,8.346419023925726,52.45453765252165
438,3,-14.274186552164625,-10.626442913871198,38.74982106184454
439,4,12.670411924629834,8.346419023925726,52.45453765252165
439,3,-14.274186552164625,-10.626442913871198,38.74982106184454
440,3,-14.274186552164625,-10.626442913871198,38.74982106184454
440,4,12.670411924629834,8.346419023925726,52.45453765252165
441,4,12.670411924629834,8.346419023925726,52.45453765252165
441,3,-14.274186552164625,-10.626442913871198,38.74982106184454
442,4,12.670411924629834,8.346419023925726,52.45453765252165
442,3,-14.274186552164625,-10.626442913871198,38.74982106184454
443,4,12.670411924629834,8.346419023925726,52.45453765252165
443,3,-14.274186552164625,-10.626442913871198,38.74982106184454
444,4,12.565793921160406,8.264386265085122,51.87654800531174
444,3,-14.274186552164625,-10.626442913871198,38.74982106184454
445,4,12.670411924629834,8.346419023925726,52.45453765252165
445,3,-14.274186552164625,-10.626442913871198,38.74982106184454
446,4,12.670411924629834,8.346419023925726,52.45453765252165
446,3,-14.274186552164625,-10.626442913871198,38.74982106184454
447,4,12.670411924629834,8.346419023925726,52.45453765252165
447,3,-14.274186552164625,-10.626442913871198,38.74982106184454
448,4,12.670411924629834,8.346419023925726,52.45453765252165
448,3,-14.274186552164625,-10.626442913871198,38.74982106184454
449,4,12.670411924629834,8.346419023925726,52.45453765252165
449,3,-14.274186552164625,-10.626442913871198,38.74982106184454
450,4,12.670411924629834,8.346419023925726,52.45453765252165
450,3,-14.274186552164625,-10.626442913871198,38.74982106184454
451,4,12.670411924629834,8.346419023925726,52.45453765252165
451,3,-14.274186552164625,-10.626442913871198,38.74982106184454
452,4,12.670411924629834,8.346419023925726,52.45453765252165
452,3,-14.274186552164625,-10.626442913871198,38.74982106184454
453,4,12.670411924629834,8.346419023925726,52.45453765252165
453,3,-14.274186552164625,-10.626442913871198,38.74982106184454
454,4,12.565793921160406,8.264386265085122,51.87654800531174
454,3,-14.274186552164625,-10.626442913871198,38.74982106184454
455,4,12.670411924629834,8.346419023925726,52.45453765252165
455,3,-14.274186552164625,-10.626442913871198,38.74982106184454
456,4,12.670411924629834,8.346419023925726,52.45453765252165
456,3,-14.274186552164625,-10.626442913871198,38.74982106184454
457,4,12.670411924629834,8.346419023925726,52.45453765252165
457,3,-14.274186552164625,-10.626442913871198,38.74982106184454
458,4,12.670411924629834,8.346419023925726,52.45453765252165
458,3,-14.274186552164625,-10.626442913871198,38.74982106184454
459,4,12.670411924629834,8.346419023925726,52.45453765252165
459,3,-14.250612934556745,-10.587620980159933,38.614675269840276
460,4,12.670411924629834,8.346419023925726,52.45453765252165
460,3,-14.274186552164625,-10.626442913871198,38.74982106184454
461,4,12.670411924629834,8.346419023925726,52.45453765252165
461,3,-14.274186552164625,-10.626442913871198,38.74982106184454
462,4,12.565793921160406,8.264386265085122,51.87654800531174
462,3,-14.274186552164625,-10.626442913871198,38.74982106184454
463,4,12.670411924629834,8.346419023925726,52.45453765252165
463,3,-14.107774713402756,-10.511420984508508,38.22313131337092
464,4,12.670411924629834,8.346419023925726,52.45453765252165
464,3,-14.274186552164625,-10.626442913871198,38.74982106184454
465,4,12.565793921160406,8.264386265085122,51.87654800531174
465,3,-14.111091285847388,-10.533327511846085,38.30862441375767
466,4,12.670411924629834,8.346419023925726,52.45453765252165
466,3,-14.274186552164625,-10.626442913871198,38.74982106184454
467,4,12.670411924629834,8.346419023925726,52.45453765252165
467,3,-14.107774713402756,-10.511420984508508,38.22313131337092
468,4,12.670411924629834,8.346419023925726,52.45453765252165
468,3,-14.274186552164625,-10.626442913871198,38.74982106184454
469,4,12.670411924629834,8.346419023925726,52.45453765252165
469,3,-14.274186552164625,-10.626442913871198,38.74982106184454
470,4,12.670411924629834,8.346419023925726,52.45453765252165
470,3,-14.274186552164625,-10.626442913871198,38.74982106184454
471,4,12.565793921160406,8.264386265085122,51.87654800531174
471,3,-14.274186552164625,-10.626442913871198,38.74982106184454
472,4,12.670411924629834,8.346419023925726,52.45453765252165
472,3,-14.274186552164625,-10.626442913871198,38.74982106184454
473,4,12.670411924629834,8.346419023925726,52.45453765252165
473,3,-14.274186552164625,-10.626442913871198,38.74982106184454
474,4,12.670411924629834,8.346419023925726,52.45453765252165
474,3,-14.274186552164625,-10.626442913871198,38.74982106184454
475,4,12.670411924629834,8.346419023925726,52.45453765252165
475,3,-14.274186552164625,-10.626442913871198,38.74982106184454
476,4,12.670411924629834,8.346419023925726,52.45453765252165
476,3,-14.274186552164625,-10.626442913871198,38.74982106184454
477,4,12.670411924629834,8.346419023925726,52.45453765252165
477,3,-14.274186552164625,-10.626442913871198,38.74982106184454
478,4,12.565793921160406,8.264386265085122,51.87654800531174
478,3,-14.274186552164625,-10.626442913871198,38.74982106184454
479,4,12.670411924629834,8.346419023925726,52.45453765252165
479,3,-14.274186552164625,-10.626442913871198,38.74982106184454
480,4,12.670411924629834,8.346419023925726,52.45453765252165
480,3,-14.274186552164625,-10.626442913871198,38.74982106184454
481,4,12.670411924629834,8.346419023925726,52.45453765252165
481,3,-14.274186552164625,-10.626442913871198,38.74982106184454
482,4,12.670411924629834,8.346419023925726,52.45453765252165
482,3,-14.274186552164625,-10.626442913871198,38.74982106184454
